folder,task,model,oneHotEncoding,mlpLayers,mlpWidth,mlpDropout,mlpEpochs,mlpEmbNeurons,logrC,auc,f1,acc,set,test_auc,test_f1,test_acc,test_set,auc+f1
2025-4-11_18-0-8_experiment-0,survival12,MLP,False,3,100,0.4,50,3,1.0,0.9423606107673315,0.9858182460132204,0.9720622898875536,,,,,,1.9281788567805518
2025-4-11_5-26-59_experiment-0,survival12,MLP,False,2,20,0.4,20,3,1.0,0.94252319869814,0.9855902131080049,0.971598593454152,,,,,,1.928113411806145
2025-4-11_8-10-40_experiment-0,survival12,MLP,False,2,100,0.1,50,3,1.0,0.941519613785529,0.9865592989519806,0.9736852274044592,,,,,,1.9280789127375095
2025-4-11_4-24-23_experiment-0,survival12,MLP,False,2,20,0.0,100,3,1.0,0.9409052439788117,0.9870888774825286,0.9747285443796128,,,,,,1.9279941214613403
2025-4-11_13-3-45_experiment-0,survival12,MLP,False,3,20,0.2,100,3,1.0,0.942500549366761,0.985435656179555,0.971289462498551,,,,,,1.9279362055463158
2025-4-11_6-4-49_experiment-0,survival12,MLP,False,2,50,0.0,50,3,1.0,0.9410175803788896,0.9869026688528476,0.9743807720545616,,,,,,1.9279202492317373
2025-4-12_1-28-8_experiment-0,survival12,MLP,False,4,50,0.4,20,3,1.0,0.9419146116994345,0.9859713147723037,0.9723714208431546,,,,,,1.9278859264717383
2025-4-11_5-45-0_experiment-0,survival12,MLP,False,2,20,0.5,20,3,1.0,0.9424228562702345,0.985435656179555,0.971289462498551,,,,,,1.9278585124497893
2025-4-11_22-50-21_experiment-0,survival12,MLP,False,4,20,0.3,20,3,1.0,0.9424145033253288,0.985435656179555,0.971289462498551,,,,,,1.9278501595048838
2025-4-11_21-50-55_experiment-0,survival12,MLP,False,4,20,0.0,50,3,1.0,0.9403240450013834,0.9875256592452234,0.9755786545075158,,,,,,1.927849704246607
2025-4-12_1-31-31_experiment-0,survival12,MLP,False,4,50,0.4,50,3,1.0,0.9423720960665769,0.9854731517967417,0.9713667452374513,,,,,,1.9278452478633186
2025-4-11_15-28-26_experiment-0,survival12,MLP,False,3,50,0.3,100,3,1.0,0.9407013464518832,0.9871361132966169,0.9747285443796128,,,,,,1.9278374597485
2025-4-11_18-24-27_experiment-0,survival12,MLP,False,3,100,0.5,50,3,1.0,0.9424001266220776,0.985435656179555,0.971289462498551,,,,,,1.9278357828016326
2025-4-11_13-37-42_experiment-0,survival12,MLP,False,3,20,0.4,50,3,1.0,0.9422170311406352,0.985435656179555,0.971289462498551,,,,,,1.9276526873201902
2025-4-11_7-3-55_experiment-0,survival12,MLP,False,2,50,0.3,100,3,1.0,0.9404377467866862,0.9872073281478264,0.9749603925963136,,,,,,1.9276450749345126
2025-4-11_5-52-47_experiment-0,survival12,MLP,False,2,20,0.5,100,3,1.0,0.9421288700907173,0.985435656179555,0.971289462498551,,,,,,1.9275645262702723
2025-4-12_3-19-3_experiment-0,survival12,MLP,False,4,100,0.2,100,3,1.0,0.940400774296575,0.9871540141246827,0.974767185749063,,,,,,1.9275547884212578
2025-4-12_1-52-14_experiment-0,survival12,MLP,False,4,50,0.5,20,3,1.0,0.9421101562814574,0.985435656179555,0.971289462498551,,,,,,1.9275458124610125
2025-4-12_3-38-51_experiment-0,survival12,MLP,False,4,100,0.3,50,3,1.0,0.9414655338217165,0.9860459639275411,0.9725259863209552,,,,,,1.9275114977492576
2025-4-11_1-40-34_experiment-0,survival12,MLP,False,1,100,0.3,100,3,1.0,0.9401119016185865,0.9873932171957307,0.9753081649213649,,,,,,1.927505118814317
2025-4-11_13-34-49_experiment-0,survival12,MLP,False,3,20,0.4,20,3,1.0,0.9420059318759516,0.985435656179555,0.971289462498551,,,,,,1.9274415880555065
2025-4-11_1-0-41_experiment-0,survival12,MLP,False,1,100,0.1,50,3,1.0,0.9397899919726058,0.9876289880235977,0.9757718613547665,,,,,,1.9274189799962036
2025-4-11_3-47-1_experiment-0,survival12,MLP,False,1,200,0.4,100,3,1.0,0.9396044066710474,0.9877341747189903,0.9759650682020171,,,,,,1.9273385813900377
2025-4-11_19-7-34_experiment-0,survival12,MLP,False,3,200,0.1,20,3,1.0,0.9400979532714844,0.987208338268388,0.9749603925963136,,,,,,1.9273062915398724
2025-4-11_5-47-34_experiment-0,survival12,MLP,False,2,20,0.5,50,3,1.0,0.9418375075926126,0.985435656179555,0.971289462498551,,,,,,1.9272731637721676
2025-4-12_3-10-41_experiment-0,survival12,MLP,False,4,100,0.2,50,3,1.0,0.9413958991752429,0.98587459781841,0.972178213995904,,,,,,1.927270496993653
2025-4-11_3-3-5_experiment-0,survival12,MLP,False,1,200,0.2,50,3,1.0,0.9395058044399973,0.9876995860437611,0.9758877854631168,,,,,,1.9272053904837585
2025-4-11_13-23-43_experiment-0,survival12,MLP,False,3,20,0.3,100,3,1.0,0.9417258940435363,0.985435656179555,0.971289462498551,,,,,,1.9271615502230914
2025-4-12_4-3-24_experiment-0,survival12,MLP,False,4,100,0.4,20,3,1.0,0.9417536568764442,0.9853958794817009,0.9712121797596507,,,,,,1.927149536358145
2025-4-11_13-55-9_experiment-0,survival12,MLP,False,3,20,0.5,20,3,1.0,0.9417051723148282,0.985435656179555,0.971289462498551,,,,,,1.9271408284943832
2025-4-11_22-53-25_experiment-0,survival12,MLP,False,4,20,0.3,50,3,1.0,0.9415864641170337,0.985435656179555,0.971289462498551,,,,,,1.9270221202965887
2025-4-10_23-5-48_experiment-0,survival12,MLP,False,1,50,0.0,50,3,1.0,0.9398193343688128,0.9871068375224593,0.974767185749063,,,,,,1.9269261718912722
2025-4-11_13-58-5_experiment-0,survival12,MLP,False,3,20,0.5,50,3,1.0,0.9414434199355239,0.985435656179555,0.971289462498551,,,,,,1.926879076115079
2025-4-11_2-25-9_experiment-0,survival12,MLP,False,1,200,0.0,20,3,1.0,0.939857377749297,0.9870206956590559,0.9746512616407126,,,,,,1.926878073408353
2025-4-11_20-43-51_experiment-0,survival12,MLP,False,3,200,0.4,20,3,1.0,0.940970247024424,0.9858972598709373,0.9722168553653542,,,,,,1.9268675068953613
2025-4-11_8-37-27_experiment-0,survival12,MLP,False,2,100,0.2,100,3,1.0,0.9398073671688998,0.9870201710887646,0.9746126202712624,,,,,,1.9268275382576645
2025-4-11_2-43-59_experiment-0,survival12,MLP,False,1,200,0.1,50,3,1.0,0.9391800931331941,0.987606078547464,0.9757332199853163,,,,,,1.926786171680658
2025-4-11_17-11-46_experiment-0,survival12,MLP,False,3,100,0.2,50,3,1.0,0.9404426728824,0.986335257391919,0.9731056068627072,,,,,,1.9267779302743189
2025-4-12_2-42-30_experiment-0,survival12,MLP,False,4,100,0.1,50,3,1.0,0.9398723969867716,0.986892011398251,0.9742262065767611,,,,,,1.9267644083850226
2025-4-11_13-43-36_experiment-0,survival12,MLP,False,3,20,0.4,100,3,1.0,0.9412894526722142,0.985435656179555,0.971289462498551,,,,,,1.9267251088517692
2025-4-11_11-50-59_experiment-0,survival12,MLP,False,2,200,0.5,20,3,1.0,0.9409864710135678,0.9856464959410174,0.9717145175625024,,,,,,1.9266329669545852
2025-4-11_8-57-59_experiment-0,survival12,MLP,False,2,100,0.3,100,3,1.0,0.9391863846141325,0.9872598903482822,0.9750376753352139,,,,,,1.9264462749624147
2025-4-11_20-15-49_experiment-0,survival12,MLP,False,3,200,0.3,50,3,1.0,0.9408457292463588,0.98553224857871,0.9714826693458016,,,,,,1.926377977825069
2025-4-11_22-59-54_experiment-0,survival12,MLP,False,4,20,0.3,100,3,1.0,0.9409266617862623,0.985435656179555,0.971289462498551,,,,,,1.9263623179658174
2025-4-11_16-24-31_experiment-0,survival12,MLP,False,3,100,0.0,20,3,1.0,0.9395356287368719,0.9868236502637245,0.9742262065767611,,,,,,1.9263592790005966
2025-4-11_18-7-26_experiment-0,survival12,MLP,False,3,100,0.4,100,3,1.0,0.940089118425911,0.986237361342888,0.9729124000154565,,,,,,1.926326479768799
2025-4-12_7-16-13_experiment-0,survival12,MLP,False,4,200,0.4,20,3,1.0,0.9407276368105286,0.9855316813048934,0.9714826693458016,,,,,,1.926259318115422
2025-4-11_1-5-54_experiment-0,survival12,MLP,False,1,100,0.1,100,3,1.0,0.9386736423037678,0.9875846278349091,0.9756945786158662,,,,,,1.926258270138677
2025-4-11_16-2-39_experiment-0,survival12,MLP,False,3,50,0.5,20,3,1.0,0.9408155569101128,0.985435656179555,0.971289462498551,,,,,,1.9262512130896678
2025-4-11_7-40-59_experiment-0,survival12,MLP,False,2,50,0.5,100,3,1.0,0.9407623604308578,0.985435656179555,0.971289462498551,,,,,,1.926198016610413
2025-4-12_2-16-46_experiment-0,survival12,MLP,False,4,100,0.0,20,3,1.0,0.9392317635936682,0.9869184032931585,0.9744580547934619,,,,,,1.9261501668868268
2025-4-11_18-45-2_experiment-0,survival12,MLP,False,3,200,0.0,20,3,1.0,0.9394823251685795,0.986618630983016,0.9738784342517098,,,,,,1.9261009561515956
2025-4-11_14-4-12_experiment-0,survival12,MLP,False,3,20,0.5,100,3,1.0,0.9406115255218876,0.985435656179555,0.971289462498551,,,,,,1.9260471817014426
2025-4-11_9-39-1_experiment-0,survival12,MLP,False,2,100,0.5,100,3,1.0,0.9392832198760681,0.9867567886194837,0.9739557169906101,,,,,,1.9260400084955518
2025-4-12_1-14-37_experiment-0,survival12,MLP,False,4,50,0.3,100,3,1.0,0.9399160893139704,0.986030998626643,0.9724873449515051,,,,,,1.9259470879406133
2025-4-11_23-12-8_experiment-0,survival12,MLP,False,4,20,0.4,20,3,1.0,0.9405072743441225,0.985435656179555,0.971289462498551,,,,,,1.9259429305236775
2025-4-11_10-38-21_experiment-0,survival12,MLP,False,2,200,0.2,50,3,1.0,0.9386256396428195,0.9871640672752726,0.9748444684879632,,,,,,1.925789706918092
2025-4-12_4-31-47_experiment-0,survival12,MLP,False,4,100,0.5,20,3,1.0,0.9400634170569705,0.98553224857871,0.9714826693458016,,,,,,1.9255956656356805
2025-4-12_3-47-21_experiment-0,survival12,MLP,False,4,100,0.3,100,3,1.0,0.9398076081192337,0.9855896480737184,0.971598593454152,,,,,,1.925397256192952
2025-4-11_23-15-15_experiment-0,survival12,MLP,False,4,20,0.4,50,3,1.0,0.9399508932510774,0.985435656179555,0.971289462498551,,,,,,1.9253865494306324
2025-4-11_17-18-52_experiment-0,survival12,MLP,False,3,100,0.2,100,3,1.0,0.9386271656616004,0.9867216656845413,0.9738784342517098,,,,,,1.9253488313461418
2025-4-11_16-5-45_experiment-0,survival12,MLP,False,3,50,0.5,50,3,1.0,0.9398669354458715,0.985435656179555,0.971289462498551,,,,,,1.9253025916254265
2025-4-12_4-59-50_experiment-0,survival12,MLP,False,4,200,0.0,20,3,1.0,0.938564197307696,0.9865944321417273,0.9738011515128097,,,,,,1.9251586294494234
2025-4-11_3-27-52_experiment-0,survival12,MLP,False,1,200,0.3,100,3,1.0,0.9378601136600205,0.9872788592390982,0.975076316704664,,,,,,1.9251389728991186
2025-4-11_10-34-40_experiment-0,survival12,MLP,False,2,200,0.2,20,3,1.0,0.9376211980179104,0.9875019712979025,0.9755013717686155,,,,,,1.925123169315813
2025-4-11_23-21-57_experiment-0,survival12,MLP,False,4,20,0.4,100,3,1.0,0.9396383806681157,0.985435656179555,0.971289462498551,,,,,,1.9250740368476706
2025-4-12_6-56-30_experiment-0,survival12,MLP,False,4,200,0.3,100,3,1.0,0.9374009426405414,0.9876445898279701,0.9757718613547665,,,,,,1.9250455324685114
2025-4-11_19-52-57_experiment-0,survival12,MLP,False,3,200,0.2,100,3,1.0,0.9378621483517284,0.9871744433078921,0.974805827118513,,,,,,1.9250365916596204
2025-4-12_4-7-19_experiment-0,survival12,MLP,False,4,100,0.4,50,3,1.0,0.9395097935066349,0.985435656179555,0.971289462498551,,,,,,1.9249454496861897
2025-4-11_10-12-13_experiment-0,survival12,MLP,False,2,200,0.1,50,3,1.0,0.9378325650051874,0.9871098916283385,0.974767185749063,,,,,,1.9249424566335258
2025-4-11_23-43-40_experiment-0,survival12,MLP,False,4,20,0.5,100,3,1.0,0.9394753643811583,0.985435656179555,0.971289462498551,,,,,,1.9249110205607134
2025-4-11_12-24-36_experiment-0,survival12,MLP,False,3,20,0.0,100,3,1.0,0.938004657088052,0.9868584866509891,0.9743034893156614,,,,,,1.924863143739041
2025-4-11_23-37-9_experiment-0,survival12,MLP,False,4,20,0.5,50,3,1.0,0.9393202191384388,0.985435656179555,0.971289462498551,,,,,,1.9247558753179939
2025-4-11_20-25-42_experiment-0,survival12,MLP,False,3,200,0.3,100,3,1.0,0.9372585945377737,0.9874060372309025,0.9752695235519147,,,,,,1.9246646317686762
2025-4-11_14-44-3_experiment-0,survival12,MLP,False,3,50,0.1,100,3,1.0,0.9368164774474771,0.9876431109356494,0.9758105027242165,,,,,,1.9244595883831264
2025-4-12_2-50-59_experiment-0,survival12,MLP,False,4,100,0.1,100,3,1.0,0.9370202411131091,0.9873846214402394,0.9752308821824646,,,,,,1.9244048625533485
2025-4-11_0-44-54_experiment-0,survival12,MLP,False,1,100,0.0,50,3,1.0,0.9370499315486874,0.9873382716049383,0.9752308821824646,,,,,,1.9243882031536257
2025-4-11_23-34-5_experiment-0,survival12,MLP,False,4,20,0.5,20,3,1.0,0.9388971371245137,0.985435656179555,0.971289462498551,,,,,,1.9243327933040688
2025-4-11_21-15-26_experiment-0,survival12,MLP,False,3,200,0.5,20,3,1.0,0.9382181926283333,0.9858392499901935,0.9721009312570037,,,,,,1.9240574426185266
2025-4-11_15-50-27_experiment-0,survival12,MLP,False,3,50,0.4,100,3,1.0,0.9385247082252092,0.985435656179555,0.971289462498551,,,,,,1.9239603644047643
2025-4-12_1-55-33_experiment-0,survival12,MLP,False,4,50,0.5,50,3,1.0,0.9381980331170707,0.985435656179555,0.971289462498551,,,,,,1.9236336892966257
2025-4-10_23-10-26_experiment-0,survival12,MLP,False,1,50,0.0,100,3,1.0,0.9366940746778977,0.9868379446640316,0.9742648479462113,,,,,,1.9235320193419292
2025-4-11_11-28-38_experiment-0,survival12,MLP,False,2,200,0.4,50,3,1.0,0.9369757991626494,0.986455716080402,0.973337455079408,,,,,,1.9234315152430512
2025-4-11_18-31-38_experiment-0,survival12,MLP,False,3,100,0.5,100,3,1.0,0.9379487566106063,0.985435656179555,0.971289462498551,,,,,,1.9233844127901611
2025-4-12_4-35-41_experiment-0,survival12,MLP,False,4,100,0.5,50,3,1.0,0.9377931026949599,0.985435656179555,0.971289462498551,,,,,,1.9232287588745147
2025-4-11_3-8-51_experiment-0,survival12,MLP,False,1,200,0.2,100,3,1.0,0.935641603619781,0.9874666929833219,0.9754627303991653,,,,,,1.923108296603103
2025-4-11_10-45-58_experiment-0,survival12,MLP,False,2,200,0.2,100,3,1.0,0.9358374694689154,0.9872508387606079,0.9750376753352139,,,,,,1.9230883082295234
2025-4-11_16-12-18_experiment-0,survival12,MLP,False,3,50,0.5,100,3,1.0,0.9374376741803191,0.985435656179555,0.971289462498551,,,,,,1.9228733303598742
2025-4-11_6-26-34_experiment-0,survival12,MLP,False,2,50,0.1,100,3,1.0,0.9357289079574008,0.987030420277553,0.9746126202712624,,,,,,1.9227593282349538
2025-4-11_11-36-19_experiment-0,survival12,MLP,False,2,200,0.4,100,3,1.0,0.9361537837126999,0.986589699789912,0.973607944665559,,,,,,1.9227434835026118
2025-4-11_20-57-22_experiment-0,survival12,MLP,False,3,200,0.4,100,3,1.0,0.9363800093038955,0.9859541745134965,0.9723327794737046,,,,,,1.9223341838173922
2025-4-11_20-48-9_experiment-0,survival12,MLP,False,3,200,0.4,50,3,1.0,0.936775596207506,0.9854936093468204,0.9714053866069013,,,,,,1.9222692055543265
2025-4-11_16-47-35_experiment-0,survival12,MLP,False,3,100,0.1,50,3,1.0,0.9339001752405005,0.9876129896216941,0.9756945786158662,,,,,,1.9215131648621946
2025-4-12_7-54-29_experiment-0,survival12,MLP,False,4,200,0.5,50,3,1.0,0.93604854196134,0.985435656179555,0.971289462498551,,,,,,1.921484198140895
2025-4-11_21-19-44_experiment-0,survival12,MLP,False,3,200,0.5,50,3,1.0,0.9356790847828191,0.985435656179555,0.971289462498551,,,,,,1.9211147409623741
2025-4-11_16-54-56_experiment-0,survival12,MLP,False,3,100,0.1,100,3,1.0,0.9344865412639761,0.9865100087032203,0.9736465860350091,,,,,,1.9209965499671964
2025-4-11_23-58-41_experiment-0,survival12,MLP,False,4,50,0.0,50,3,1.0,0.9341818461807337,0.9864426877470356,0.9734920205572085,,,,,,1.9206245339277692
2025-4-11_21-56-30_experiment-0,survival12,MLP,False,4,20,0.0,100,3,1.0,0.933254053534238,0.987353278267399,0.9752695235519147,,,,,,1.920607331801637
2025-4-12_7-49-51_experiment-0,survival12,MLP,False,4,200,0.5,20,3,1.0,0.934588704205515,0.985435656179555,0.971289462498551,,,,,,1.92002436038507
2025-4-12_6-41-38_experiment-0,survival12,MLP,False,4,200,0.3,20,3,1.0,0.9343431222708358,0.9856288599156945,0.9716758761930523,,,,,,1.9199719821865302
2025-4-11_2-49-41_experiment-0,survival12,MLP,False,1,200,0.1,100,3,1.0,0.9329837340319537,0.9869237150871094,0.9744194134240117,,,,,,1.919907449119063
2025-4-12_7-20-40_experiment-0,survival12,MLP,False,4,200,0.4,50,3,1.0,0.9344252595624085,0.985435656179555,0.971289462498551,,,,,,1.9198609157419635
2025-4-12_1-38-41_experiment-0,survival12,MLP,False,4,50,0.4,100,3,1.0,0.9341053310636168,0.9856277327895532,0.9716758761930523,,,,,,1.91973306385317
2025-4-11_12-2-18_experiment-0,survival12,MLP,False,2,200,0.5,100,3,1.0,0.9335926155255115,0.9860508916835063,0.9725259863209552,,,,,,1.9196435072090179
2025-4-12_7-30-40_experiment-0,survival12,MLP,False,4,200,0.4,100,3,1.0,0.9334273235965126,0.985435656179555,0.971289462498551,,,,,,1.9188629797760677
2025-4-11_11-10-32_experiment-0,survival12,MLP,False,2,200,0.3,100,3,1.0,0.9314230451752963,0.9872565046975637,0.9749990339657637,,,,,,1.91867954987286
2025-4-11_19-21-12_experiment-0,survival12,MLP,False,3,200,0.1,100,3,1.0,0.9310710970543661,0.9874366408299312,0.975385447660265,,,,,,1.9185077378842972
2025-4-12_8-4-52_experiment-0,survival12,MLP,False,4,200,0.5,100,3,1.0,0.9329303769191427,0.985435656179555,0.971289462498551,,,,,,1.9183660330986978
2025-4-12_4-15-41_experiment-0,survival12,MLP,False,4,100,0.4,100,3,1.0,0.9327920178830126,0.985435656179555,0.971289462498551,,,,,,1.9182276740625674
2025-4-11_8-16-48_experiment-0,survival12,MLP,False,2,100,0.1,100,3,1.0,0.931454315174174,0.9866513960744046,0.9738784342517098,,,,,,1.9181057112485784
2025-4-11_0-49-33_experiment-0,survival12,MLP,False,1,100,0.0,100,3,1.0,0.9311800333775112,0.9867895423802555,0.974187565207311,,,,,,1.9179695757577666
2025-4-11_2-27-31_experiment-0,survival12,MLP,False,1,200,0.0,50,3,1.0,0.9312868279199112,0.9865949622365454,0.9738011515128097,,,,,,1.9178817901564567
2025-4-11_14-18-27_experiment-0,survival12,MLP,False,3,50,0.0,50,3,1.0,0.9305847789639434,0.9861025995848572,0.9728351172765562,,,,,,1.9166873785488008
2025-4-11_6-9-34_experiment-0,survival12,MLP,False,2,50,0.0,100,3,1.0,0.9290677288899664,0.9861610849709382,0.9729510413849067,,,,,,1.9152288138609046
2025-4-12_6-9-47_experiment-0,survival12,MLP,False,4,200,0.2,50,3,1.0,0.9290564309965363,0.9857039201459025,0.9718304416708529,,,,,,1.914760351142439
2025-4-12_2-2-53_experiment-0,survival12,MLP,False,4,50,0.5,100,3,1.0,0.9289548838169617,0.985435656179555,0.971289462498551,,,,,,1.9143905399965166
2025-4-11_21-29-28_experiment-0,survival12,MLP,False,3,200,0.5,100,3,1.0,0.928376977827429,0.9859481100600542,0.9723327794737046,,,,,,1.9143250878874833
2025-4-11_7-53-31_experiment-0,survival12,MLP,False,2,100,0.0,50,3,1.0,0.9275837157839817,0.9861767555915913,0.9729896827543568,,,,,,1.9137604713755731
2025-4-12_4-43-59_experiment-0,survival12,MLP,False,4,100,0.5,100,3,1.0,0.9271149335234091,0.985435656179555,0.971289462498551,,,,,,1.9125505897029642
2025-4-11_10-19-40_experiment-0,survival12,MLP,False,2,200,0.1,100,3,1.0,0.9251020612069534,0.9866619242397298,0.97391707562116,,,,,,1.911763985446683
2025-4-11_16-27-22_experiment-0,survival12,MLP,False,3,100,0.0,50,3,1.0,0.9245730681351858,0.9869099093762955,0.9743807720545616,,,,,,1.9114829775114814
2025-4-11_9-52-52_experiment-0,survival12,MLP,False,2,200,0.0,50,3,1.0,0.924030046399538,0.9858764885073388,0.9724100622126048,,,,,,1.909906534906877
2025-4-12_6-46-15_experiment-0,survival12,MLP,False,4,200,0.3,50,3,1.0,0.9229216480917162,0.985435656179555,0.971289462498551,,,,,,1.9083573042712711
2025-4-11_2-32-21_experiment-0,survival12,MLP,False,1,200,0.0,100,3,1.0,0.9207639378523764,0.9855284778175916,0.9717531589319526,,,,,,1.9062924156699679
2025-4-12_5-3-31_experiment-0,survival12,MLP,False,4,200,0.0,50,3,1.0,0.9195292547973748,0.9850888136398741,0.9709030488040497,,,,,,1.904618068437249
2025-4-12_2-19-52_experiment-0,survival12,MLP,False,4,100,0.0,50,3,1.0,0.9172776542446239,0.9871422646204895,0.9748444684879632,,,,,,1.9044199188651134
2025-4-11_18-48-14_experiment-0,survival12,MLP,False,3,200,0.0,50,3,1.0,0.917253371805427,0.9859555555555555,0.9725259863209552,,,,,,1.9032089273609825
2025-4-11_14-23-59_experiment-0,survival12,MLP,False,3,50,0.0,100,3,1.0,0.9155577507618313,0.9867971818199759,0.9741489238378608,,,,,,1.9023549325818072
2025-4-12_5-43-5_experiment-0,survival12,MLP,False,4,200,0.1,100,3,1.0,0.9135201408777702,0.9872092565626354,0.9748831098574133,,,,,,1.9007293974404056
2025-4-12_0-4-33_experiment-0,survival12,MLP,False,4,50,0.0,100,3,1.0,0.9146625667271792,0.9858223436695576,0.9723327794737046,,,,,,1.9004849103967367
2025-4-11_7-58-29_experiment-0,survival12,MLP,False,2,100,0.0,100,3,1.0,0.9136022781693428,0.9855622799731023,0.9717918003014027,,,,,,1.899164558142445
2025-4-12_5-11-30_experiment-0,survival12,MLP,False,4,200,0.0,100,3,1.0,0.9038749793318157,0.9846580223695931,0.9700529386761467,,,,,,1.8885330017014088
2025-4-12_6-20-59_experiment-0,survival12,MLP,False,4,200,0.2,100,3,1.0,0.8988517538614166,0.9876533470080076,0.9758105027242165,,,,,,1.886505100869424
2025-4-11_9-58-23_experiment-0,survival12,MLP,False,2,200,0.0,100,3,1.0,0.9004070614939519,0.9850368141873169,0.9707871246956992,,,,,,1.8854438756812688
2025-4-12_2-26-23_experiment-0,survival12,MLP,False,4,100,0.0,100,3,1.0,0.8977954811424772,0.9861578010678267,0.9729510413849067,,,,,,1.883953282210304
2025-4-11_16-33-15_experiment-0,survival12,MLP,False,3,100,0.0,100,3,1.0,0.8947501634178708,0.9857578035368121,0.972178213995904,,,,,,1.880507966954683
2025-4-11_18-54-54_experiment-0,survival12,MLP,False,3,200,0.0,100,3,1.0,0.8789052426937436,0.9842499354505552,0.9693573940260443,,,,,,1.8631551781442988
2025-4-11_1-2-57_experiment-0,survival60,MLP,False,1,100,0.2,20,3,1.0,0.9017409497226816,0.9520414924486486,0.9136782365520645,,,,,,1.85378244217133
2025-4-11_2-23-29_experiment-0,survival60,MLP,False,1,200,0.1,20,3,1.0,0.9020819859814898,0.951395881006865,0.9126501069254812,,,,,,1.8534778669883547
2025-4-10_23-35-31_experiment-0,survival60,MLP,False,1,50,0.2,100,3,1.0,0.9020117112876591,0.9514625228519197,0.9126501069254812,,,,,,1.8534742341395787
2025-4-11_13-32-27_experiment-0,survival60,MLP,False,3,50,0.1,20,3,1.0,0.9019859179231917,0.9514020830948838,0.9126912321105445,,,,,,1.8533880010180757
2025-4-11_5-49-23_experiment-0,survival60,MLP,False,2,50,0.1,20,3,1.0,0.9019668021062788,0.9513690978317868,0.9122799802599112,,,,,,1.8533358999380656
2025-4-11_3-17-43_experiment-0,survival60,MLP,False,1,200,0.4,20,3,1.0,0.9013025007278068,0.9517392595299545,0.9131024839611779,,,,,,1.8530417602577614
2025-4-11_1-26-53_experiment-0,survival60,MLP,False,1,100,0.3,100,3,1.0,0.9019180651773872,0.9511025886864812,0.9119098535943412,,,,,,1.8530206538638683
2025-4-11_4-16-55_experiment-0,survival60,MLP,False,2,20,0.1,100,3,1.0,0.901683472388295,0.9513129102844639,0.9121566047047212,,,,,,1.852996382672759
2025-4-11_2-41-35_experiment-0,survival60,MLP,False,1,200,0.2,20,3,1.0,0.9014688281995065,0.9514904098341961,0.9125267313702912,,,,,,1.8529592380337025
2025-4-10_23-28-28_experiment-0,survival60,MLP,False,1,50,0.2,20,3,1.0,0.9014781492613104,0.9514753500250832,0.9124856061852278,,,,,,1.8529534992863936
2025-4-11_0-46-27_experiment-0,survival60,MLP,False,1,100,0.1,20,3,1.0,0.9016581985584198,0.9512117055326932,0.9122388550748478,,,,,,1.852869904091113
2025-4-11_2-59-40_experiment-0,survival60,MLP,False,1,200,0.3,20,3,1.0,0.901215524524875,0.9516489531542216,0.9128146076657345,,,,,,1.8528644776790966
2025-4-11_3-43-59_experiment-0,survival60,MLP,False,1,200,0.5,100,3,1.0,0.9018130886288731,0.950902625820569,0.9114163513735812,,,,,,1.8527157144494422
2025-4-10_22-58-4_experiment-0,survival60,MLP,False,1,50,0.0,20,3,1.0,0.9011905333829398,0.9514629790741336,0.9128146076657345,,,,,,1.8526535124570733
2025-4-11_7-32-55_experiment-0,survival60,MLP,False,2,100,0.1,20,3,1.0,0.9014363343668406,0.9512094745987472,0.9122388550748478,,,,,,1.8526458089655877
2025-4-11_7-51-40_experiment-0,survival60,MLP,False,2,100,0.2,20,3,1.0,0.9014774234409242,0.9511527048619036,0.9119921039644678,,,,,,1.852630128302828
2025-4-10_23-15-1_experiment-0,survival60,MLP,False,1,50,0.1,50,3,1.0,0.9011332012126304,0.9514905707935197,0.9129379832209245,,,,,,1.85262377200615
2025-4-11_22-48-25_experiment-0,survival60,MLP,False,4,50,0.1,100,3,1.0,0.9010925323503495,0.9515121105688091,0.9125678565553546,,,,,,1.8526046429191587
2025-4-10_23-30-48_experiment-0,survival60,MLP,False,1,50,0.2,50,3,1.0,0.9014169129413439,0.9511619919862622,0.9122799802599112,,,,,,1.852578904927606
2025-4-11_5-33-52_experiment-0,survival60,MLP,False,2,50,0.0,20,3,1.0,0.9012698846517073,0.9512837543803395,0.9125267313702912,,,,,,1.8525536390320467
2025-4-10_23-19-44_experiment-0,survival60,MLP,False,1,50,0.1,100,3,1.0,0.9014420798082147,0.9510575954582914,0.9120743543345945,,,,,,1.8524996752665062
2025-4-11_2-8-19_experiment-0,survival60,MLP,False,1,200,0.0,20,3,1.0,0.9009568497793843,0.9515154289900193,0.9128968580358612,,,,,,1.8524722787694037
2025-4-10_23-12-41_experiment-0,survival60,MLP,False,1,50,0.1,20,3,1.0,0.9012061194207104,0.9512635791881074,0.9123622306300379,,,,,,1.8524696986088178
2025-4-11_22-38-39_experiment-0,survival60,MLP,False,4,50,0.1,20,3,1.0,0.9010910195878599,0.9513414773375956,0.9123622306300379,,,,,,1.8524324969254553
2025-4-11_1-38-7_experiment-0,survival60,MLP,False,1,100,0.4,50,3,1.0,0.9012348466275817,0.951189959077296,0.9121977298897845,,,,,,1.8524248057048776
2025-4-12_0-51-45_experiment-0,survival60,MLP,False,4,100,0.1,20,3,1.0,0.9009686691913602,0.951449209106702,0.9126501069254812,,,,,,1.8524178782980623
